subj,group,cond,cond_other,choice,rt,acc,x_gaze,x_emo,x_head,x_all,cond_other_emo_head,cond_other_emo,cond_other_head
9,2,1,2,2,805,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,583,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,623,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,450,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,895,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,849,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,1,2,1072,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,591,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,770,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,477,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,662,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,926,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,565,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,592,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,1283,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,873,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,583,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,713,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,779,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,617,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,601,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,812,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,949,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,843,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,2,621,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,987,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,772,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,949,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,769,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,598,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,763,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,854,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,720,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,631,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,830,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,752,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,960,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,883,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,958,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,709,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,851,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,2,538,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,843,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,803,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,550,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,616,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,595,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,665,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,886,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,761,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,844,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,691,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,855,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,705,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,750,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,791,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,2,699,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,851,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,707,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,965,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,2,745,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,715,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,781,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,1153,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,656,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,696,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,698,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,663,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,632,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,701,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,1,733,0,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,809,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,608,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,692,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,686,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,846,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,793,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,927,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,669,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,632,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,726,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,691,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,535,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,683,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,650,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,892,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,862,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,801,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,773,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,603,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,678,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,702,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,726,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,703,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,741,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,849,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,963,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,811,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,613,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,970,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,864,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,849,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,669,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,732,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,1047,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,803,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,625,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,571,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,957,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,963,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,1,957,0,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,905,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,832,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,575,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,2,725,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,686,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,1196,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,893,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,736,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,679,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,1025,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,872,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,687,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,634,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,857,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,630,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,1072,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,693,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,2,954,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,593,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,724,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,617,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,672,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,916,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,2,1,1081,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,668,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,720,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,499,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,762,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,847,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,915,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,791,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,780,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,649,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,688,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,589,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,932,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,849,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,678,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,980,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,786,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,816,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,657,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,1025,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,843,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,721,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,2,606,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,870,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,928,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,709,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,800,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,1,1320,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,935,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,661,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,865,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,1,856,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,647,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,704,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,908,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,775,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,660,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,737,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,1110,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,2,606,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,2,698,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,2,636,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,651,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,677,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,1052,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,583,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,931,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,825,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,994,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,547,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,603,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,694,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,841,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,801,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,762,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,951,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,1,916,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,1105,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,974,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,679,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,669,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,861,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,616,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,681,0,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,836,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,2,814,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,691,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,612,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,510,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,785,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,624,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,866,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,750,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,545,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,667,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,888,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,1,835,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,909,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,1,631,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,629,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,500,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,706,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,1,753,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,951,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,726,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,870,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,1180,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,766,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,2,1057,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,2,712,0,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,1021,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,929,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,816,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,740,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,795,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,722,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,589,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,703,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,1,897,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,799,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,840,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,867,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,1139,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,807,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,2,634,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,796,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,653,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,2,761,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,676,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,1383,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,857,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,674,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,656,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,2,837,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,1,2,1,574,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,2,2,2,854,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,652,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,1,2,2,886,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,857,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,660,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,1,707,0,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,1355,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,617,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,1,2,1,874,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
9,2,1,2,2,1190,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
9,2,2,2,2,712,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,2,2,811,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
9,2,2,2,2,670,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
9,2,2,1,2,840,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,729,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,555,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,662,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,917,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,2,759,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,1090,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,943,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,1011,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,957,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,1,648,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,1,1,1,721,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,840,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,619,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,795,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,675,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,849,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,1016,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,669,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,2,1,2,797,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,1,663,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
9,2,2,1,2,712,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
9,2,1,1,1,901,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,1,1,2,641,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
9,2,2,1,2,780,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,2,1,2,649,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
9,2,1,1,2,782,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
